home_lineup_tuple,away_lineup_tuple,total_home_points,total_away_points,total_duration,total_stints,net_points,net_per_60
"('1739', '1740', '1741', '1742', '452')","('109', '2130', '270', '296', '406')",20,8,48,2,12,15.0
"('15', '1838', '2032', '399', '400')","('1074', '1728', '1891', '2035', '673')",13,3,40,4,10,15.0
"('1732', '1888', '393', '63', '685')","('1548', '1594', '179', '713', '958')",9,2,28,3,7,15.0
"('124', '1444', '1715', '2045', '57')","('109', '166', '270', '375', '977')",10,4,24,2,6,15.0
"('178', '252', '304', '317', '731')","('1503', '1720', '1727', '2034', '353')",6,0,24,1,6,15.0
"('1891', '2035', '673', '754', '953')","('1065', '275', '703', '779', '969')",8,2,24,3,6,15.0
"('1110', '123', '1711', '426', '45')","('1890', '201', '2092', '361', '467')",5,0,20,1,5,15.0
"('1134', '1710', '1800', '236', '51')","('2059', '363', '458', '714', '762')",8,3,20,2,5,15.0
"('146', '1630', '2043', '344', '693')","('1425', '1536', '1915', '2030', '446')",7,2,20,3,5,15.0
"('1500', '1724', '1802', '1897', '1913')","('1915', '2030', '271', '29', '383')",11,6,20,1,5,15.0
"('243', '389', '689', '727', '947')","('1732', '1751', '1888', '43', '63')",9,4,20,2,5,15.0
"('1477', '1554', '190', '2067', '957')","('1138', '1538', '1714', '1889', '1892')",4,0,16,1,4,15.0
"('1500', '1724', '1802', '1882', '697')","('1513', '1517', '185', '57', '978')",4,0,16,2,4,15.0
"('1500', '1882', '1897', '1913', '2033')","('1562', '1732', '1751', '1918', '43')",6,2,16,2,4,15.0
"('1501', '283', '299', '679', '951')","('120', '431', '757', '905', '937')",6,2,16,1,4,15.0
"('1503', '1720', '2034', '353', '448')","('137', '1737', '238', '243', '248')",6,2,16,2,4,15.0
"('1506', '1902', '397', '440', '696')","('1088', '1112', '146', '182', '711')",5,1,16,1,4,15.0
"('1548', '1594', '1718', '179', '952')","('1065', '275', '369', '703', '779')",6,2,16,2,4,15.0
"('1710', '1722', '1800', '735', '970')","('15', '1709', '1838', '2032', '2039')",4,0,16,1,4,15.0
"('1032', '1501', '208', '281', '283')","('146', '1630', '2043', '688', '966')",3,0,12,1,3,15.0
"('120', '176', '21', '278', '739')","('1074', '1544', '1891', '2035', '673')",5,2,12,1,3,15.0
"('1425', '1536', '1915', '2030', '383')","('278', '431', '757', '905', '937')",4,1,12,2,3,15.0
"('1500', '1882', '1897', '1913', '2064')","('1503', '1720', '2034', '353', '42')",3,0,12,1,3,15.0
"('1506', '1902', '365', '397', '696')","('1531', '1712', '1716', '302', '904')",5,2,12,1,3,15.0
"('1559', '1718', '2040', '677', '958')","('1088', '1112', '182', '376', '711')",3,0,12,1,3,15.0
"('1683', '1891', '673', '754', '953')","('1065', '2068', '275', '779', '84')",4,1,12,1,3,15.0
"('2058', '2130', '270', '296', '323')","('1531', '1716', '228', '682', '956')",5,2,12,1,3,15.0
"('1074', '1533', '1544', '1683', '2035')","('1906', '1944', '2048', '469', '765')",3,1,8,2,2,15.0
"('1088', '1112', '1630', '182', '2043')","('133', '136', '2048', '469', '695')",2,0,8,2,2,15.0
"('1110', '123', '145', '1711', '1721')","('15', '1730', '1885', '1894', '2032')",2,0,8,1,2,15.0
"('120', '278', '431', '757', '905')","('1711', '1899', '426', '45', '89')",2,0,8,1,2,15.0
"('123', '1721', '45', '686', '702')","('1000', '1749', '1883', '1903', '435')",2,0,8,1,2,15.0
"('1425', '1536', '1915', '2030', '383')","('1521', '252', '304', '317', '731')",2,0,8,2,2,15.0
"('1425', '1915', '2030', '271', '29')","('121', '1740', '2106', '452', '56')",2,0,8,1,2,15.0
"('147', '1733', '365', '440', '696')","('1541', '1713', '2050', '349', '788')",4,2,8,1,2,15.0
"('15', '1730', '1885', '1894', '399')","('164', '703', '779', '84', '948')",2,0,8,1,2,15.0
"('1502', '1504', '168', '1716', '228')","('1890', '201', '2092', '2101', '916')",2,0,8,1,2,15.0
"('1503', '1727', '353', '42', '680')","('120', '278', '431', '739', '757')",2,0,8,1,2,15.0
"('1505', '1711', '45', '686', '89')","('1000', '1508', '165', '1749', '672')",2,0,8,1,2,15.0
"('1541', '1713', '722', '788', '891')","('1714', '441', '445', '902', '980')",2,0,8,1,2,15.0
"('1607', '1727', '2034', '255', '353')","('137', '1928', '238', '243', '248')",3,1,8,2,2,15.0
"('164', '703', '779', '84', '913')","('168', '1712', '1716', '2084', '228')",2,0,8,1,2,15.0
"('1710', '1722', '1800', '3', '51')","('1717', '2042', '363', '458', '762')",2,0,8,1,2,15.0
"('1710', '1800', '3', '735', '949')","('1890', '2091', '2101', '467', '915')",2,0,8,1,2,15.0
"('1717', '1761', '2059', '714', '959')","('1498', '1507', '251', '422', '990')",2,0,8,1,2,15.0
"('1719', '739', '757', '905', '937')","('1741', '1742', '2046', '452', '699')",4,2,8,1,2,15.0
"('1737', '243', '248', '689', '727')","('1541', '1713', '213', '349', '891')",2,0,8,1,2,15.0
"('179', '2040', '677', '713', '77')","('1005', '1508', '165', '1749', '1883')",2,0,8,1,2,15.0
"('1889', '1892', '2036', '221', '441')","('1499', '1718', '179', '1914', '677')",2,0,8,1,2,15.0
"('1889', '221', '423', '441', '445')","('1718', '677', '72', '952', '958')",4,2,8,1,2,15.0
"('1495', '1498', '1507', '198', '251')","('109', '166', '270', '296', '375')",-46,-74,115,5,28,14.61
"('1134', '1710', '3', '949', '970')","('1890', '467', '915', '916', '960')",14,5,37,1,9,14.59
"('1499', '1718', '179', '677', '77')","('1000', '1005', '1508', '1883', '2044')",7,0,29,2,7,14.48
"('1032', '1501', '208', '283', '299')","('1088', '1112', '146', '1630', '688')",8,2,25,1,6,14.4
"('133', '136', '2048', '469', '695')","('1477', '1853', '190', '193', '920')",8,2,25,2,6,14.4
"('1498', '1507', '198', '251', '764')","('1737', '248', '389', '689', '761')",10,4,25,1,6,14.4
"('15', '1709', '1885', '399', '976')","('1502', '1712', '1716', '219', '228')",10,4,25,1,6,14.4
"('111', '1497', '1725', '1887', '210')","('1134', '1710', '236', '28', '735')",-73,-83,42,1,10,14.29
"('1074', '1533', '1544', '1683', '1728')","('1607', '1727', '2034', '42', '680')",9,4,21,4,5,14.29
"('109', '2058', '2130', '323', '977')","('1502', '1531', '1712', '2084', '219')",9,4,21,1,5,14.29
"('164', '275', '703', '84', '913')","('3', '51', '735', '763', '949')",11,6,21,1,5,14.29
"('1065', '275', '703', '779', '84')","('1541', '1713', '2050', '349', '891')",17,5,51,4,12,14.12
"('1110', '123', '1711', '1721', '45')","('2059', '363', '714', '762', '93')",4,0,17,1,4,14.12
"('1444', '1513', '1715', '2045', '57')","('1720', '2034', '353', '42', '448')",4,0,17,2,4,14.12
"('1501', '208', '299', '911', '951')","('1499', '1718', '677', '753', '77')",5,1,17,1,4,14.12
"('1521', '2052', '304', '317', '330')","('1838', '1885', '2047', '399', '976')",6,2,17,1,4,14.12
"('1562', '1732', '1888', '1916', '43')","('1074', '1533', '1544', '1683', '2035')",6,2,17,1,4,14.12
"('1023', '1740', '1741', '1742', '2106')","('109', '166', '1904', '2058', '2130')",9,2,30,2,7,14.0
"('1732', '1888', '393', '436', '685')","('1501', '1747', '283', '911', '998')",9,2,30,2,7,14.0
"('1112', '146', '2043', '344', '693')","('1425', '1915', '2030', '383', '950')",9,3,26,1,6,13.85
"('1000', '1508', '165', '1749', '672')","('1134', '1722', '1800', '2031', '3')",3,0,13,1,3,13.85
"('1065', '164', '275', '369', '779')","('1538', '1723', '1889', '221', '441')",7,4,13,1,3,13.85
"('1088', '1112', '688', '693', '966')","('1710', '236', '28', '3', '735')",5,2,13,1,3,13.85
"('1110', '123', '1721', '426', '45')","('1500', '1882', '1897', '2033', '697')",5,2,13,1,3,13.85
"('1110', '123', '45', '686', '702')","('1000', '1749', '1883', '1903', '435')",3,0,13,1,3,13.85
"('124', '1444', '1715', '468', '57')","('109', '166', '1904', '375', '406')",3,0,13,3,3,13.85
"('1503', '1727', '353', '448', '680')","('1719', '278', '739', '757', '905')",4,1,13,2,3,13.85
"('1506', '1902', '365', '397', '696')","('1531', '168', '1712', '1716', '302')",3,0,13,1,3,13.85
"('1533', '1683', '1728', '2035', '673')","('133', '469', '695', '901', '922')",5,0,22,2,5,13.64
"('1541', '1600', '1713', '2050', '213')","('1562', '1732', '1751', '1888', '393')",7,2,22,1,5,13.64
"('1710', '1800', '28', '3', '735')","('1890', '2091', '361', '467', '960')",7,2,22,1,5,13.64
"('1737', '1928', '243', '389', '727')","('1541', '1713', '213', '349', '722')",11,6,22,1,5,13.64
"('1000', '1749', '1903', '435', '672')","('124', '1513', '1715', '185', '57')",11,5,27,3,6,13.33
"('147', '1733', '1902', '365', '440')","('1732', '1751', '393', '436', '782')",8,2,27,2,6,13.33
"('1023', '121', '1741', '2046', '452')","('15', '1709', '1885', '2039', '399')",4,0,18,2,4,13.33
"('1032', '1501', '208', '283', '951')","('146', '1630', '2043', '688', '711')",4,0,18,1,4,13.33
"('1088', '1112', '2043', '376', '711')","('121', '1740', '452', '56', '699')",6,2,18,1,4,13.33
"('1088', '182', '2043', '961', '966')","('133', '1924', '2048', '469', '695')",5,1,18,1,4,13.33
"('124', '1444', '1517', '468', '57')","('109', '166', '1904', '2130', '296')",4,0,18,1,4,13.33
"('1477', '1853', '190', '193', '224')","('1501', '283', '679', '911', '951')",4,0,18,2,4,13.33
"('1477', '1853', '190', '193', '224')","('208', '299', '679', '760', '951')",7,3,18,2,4,13.33
"('15', '1730', '1894', '2032', '399')","('1717', '458', '762', '93', '959')",5,1,18,2,4,13.33
"('1600', '2050', '209', '213', '349')","('1562', '1732', '1751', '1888', '1918')",5,1,18,2,4,13.33
"('1718', '179', '2040', '677', '958')","('1749', '1883', '1903', '2044', '672')",4,0,18,2,4,13.33
"('1000', '1508', '165', '672', '983')","('109', '166', '1731', '296', '323')",2,0,9,1,2,13.33
"('1000', '1509', '165', '1749', '672')","('1051', '1497', '1887', '210', '324')",2,0,9,1,2,13.33
"('1032', '1501', '208', '281', '283')","('1088', '1630', '688', '711', '961')",4,2,9,2,2,13.33
"('1051', '111', '1497', '1895', '210')","('137', '238', '389', '689', '947')",4,2,9,1,2,13.33
"('1065', '164', '275', '703', '84')","('1477', '1853', '190', '193', '2067')",2,0,9,2,2,13.33
"('1074', '1533', '1544', '1683', '87')","('1719', '739', '757', '905', '937')",4,2,9,2,2,13.33
"('109', '1904', '2130', '270', '296')","('1434', '1882', '1897', '2062', '2064')",2,0,9,1,2,13.33
"('109', '296', '375', '406', '977')","('15', '1709', '1838', '1885', '399')",2,0,9,2,2,13.33
"('1112', '146', '1630', '2043', '344')","('1425', '1563', '1915', '2030', '271')",2,0,9,1,2,13.33
"('128', '1521', '1900', '304', '330')","('1500', '1882', '1913', '2033', '2064')",2,0,9,2,2,13.33
"('137', '1737', '1928', '243', '248')","('1541', '1713', '2050', '213', '349')",2,0,9,1,2,13.33
"('1425', '1536', '1915', '2030', '271')","('120', '431', '739', '757', '937')",2,0,9,1,2,13.33
"('1477', '1853', '190', '193', '224')","('1501', '283', '299', '760', '951')",2,0,9,1,2,13.33
"('1477', '1853', '190', '224', '920')","('1501', '208', '299', '679', '911')",2,0,9,1,2,13.33
"('1499', '1559', '1594', '1718', '179')","('1065', '2068', '275', '703', '779')",3,1,9,1,2,13.33
"('1501', '208', '283', '299', '911')","('1074', '1544', '1891', '2069', '754')",5,3,9,1,2,13.33
"('1503', '353', '386', '448', '692')","('1065', '275', '369', '703', '779')",4,2,9,1,2,13.33
"('1503', '353', '42', '448', '680')","('1739', '1740', '1742', '2106', '452')",2,0,9,1,2,13.33
"('1559', '1718', '677', '713', '958')","('1713', '2050', '213', '349', '722')",4,2,9,1,2,13.33
"('1562', '1732', '393', '436', '782')","('1074', '1544', '1683', '1891', '2035')",2,0,9,1,2,13.33
"('1594', '179', '1914', '677', '952')","('137', '243', '248', '389', '689')",2,0,9,1,2,13.33
"('1607', '1727', '2034', '448', '680')","('1074', '1544', '1891', '2035', '673')",3,1,9,1,2,13.33
"('1723', '2036', '221', '441', '902')","('1513', '1517', '185', '57', '978')",2,0,9,1,2,13.33
"('1727', '2034', '353', '448', '692')","('1074', '1544', '1891', '2035', '673')",2,0,9,1,2,13.33
"('1890', '201', '2091', '2101', '915')","('1717', '1761', '363', '714', '762')",2,0,9,1,2,13.33
"('1541', '1600', '1713', '2050', '788')","('1562', '1732', '1751', '1888', '1918')",9,2,32,3,7,13.12
"('1886', '1902', '365', '397', '440')","('1088', '1112', '146', '1630', '376')",12,5,32,3,7,13.12
"('15', '1885', '2047', '399', '400')","('275', '369', '84', '913', '948')",5,0,23,1,5,13.04
"('1717', '1761', '2059', '363', '714')","('1506', '1733', '1886', '397', '440')",6,1,23,1,5,13.04
"('1724', '1802', '1897', '1913', '697')","('1536', '1915', '2066', '271', '29')",7,2,23,1,5,13.04
"('1425', '1536', '1915', '2030', '383')","('1521', '178', '252', '304', '317')",-59,-80,97,3,21,12.99
"('166', '1731', '1904', '323', '977')","('128', '1521', '1900', '252', '304')",3,0,14,1,3,12.86
"('1890', '201', '2091', '361', '467')","('1477', '190', '193', '224', '258')",-72,-91,90,3,19,12.67
"('146', '1630', '2043', '344', '693')","('1425', '1563', '1915', '2030', '271')",12,4,38,2,8,12.63
"('1074', '1891', '2035', '2069', '673')","('103', '1051', '1073', '111', '1497')",8,4,19,1,4,12.63
"('1501', '1747', '299', '679', '951')","('120', '1719', '431', '717', '739')",4,0,19,3,4,12.63
"('1502', '168', '1712', '1716', '228')","('201', '361', '467', '915', '916')",4,0,19,1,4,12.63
"('1506', '397', '440', '696', '979')","('1500', '1724', '1802', '1882', '1897')",11,7,19,1,4,12.63
"('1521', '1900', '2052', '252', '935')","('1434', '1500', '1736', '1882', '2033')",6,2,19,1,4,12.63
"('1538', '1714', '1723', '1892', '2036')","('1088', '1112', '1630', '2043', '376')",4,0,19,2,4,12.63
"('166', '270', '296', '406', '977')","('147', '1506', '1886', '397', '696')",-49,-69,96,1,20,12.5
"('1134', '1710', '1722', '1800', '3')","('15', '1838', '1885', '2039', '399')",15,3,58,4,12,12.41
"('120', '278', '739', '757', '905')","('1000', '1508', '165', '1749', '1883')",6,0,29,3,6,12.41
"('1498', '1507', '198', '251', '955')","('111', '1725', '1895', '324', '417')",12,6,29,2,6,12.41
"('164', '703', '779', '84', '913')","('1800', '3', '51', '735', '949')",7,1,29,2,6,12.41
"('133', '136', '2048', '469', '695')","('1138', '1714', '1723', '1892', '423')",9,2,34,2,7,12.35
"('1425', '1915', '2030', '271', '383')","('1521', '2052', '304', '317', '330')",9,2,34,2,7,12.35
"('1890', '201', '361', '467', '915')","('1508', '1749', '1883', '1903', '983')",12,5,35,1,7,12.0
"('1000', '1508', '165', '1749', '672')","('1444', '1513', '1715', '185', '978')",12,6,30,1,6,12.0
"('1065', '164', '26', '275', '703')","('1477', '190', '193', '258', '896')",6,0,30,2,6,12.0
"('15', '1838', '1894', '2047', '399')","('1536', '1563', '2030', '29', '383')",8,3,25,2,5,12.0
"('1890', '201', '361', '467', '915')","('1000', '1749', '1883', '2044', '672')",5,0,25,1,5,12.0
"('123', '145', '1721', '1899', '89')","('1717', '2059', '458', '714', '959')",7,3,20,1,4,12.0
"('133', '136', '1944', '2048', '695')","('2050', '209', '213', '349', '891')",6,2,20,1,4,12.0
"('1425', '1536', '1915', '2066', '271')","('1538', '1714', '423', '445', '902')",4,0,20,2,4,12.0
"('1509', '1749', '1883', '2044', '983')","('111', '1497', '1734', '324', '708')",4,0,20,3,4,12.0
"('1562', '1888', '393', '63', '782')","('1074', '1544', '1683', '1891', '2035')",5,1,20,2,4,12.0
"('201', '2091', '361', '467', '960')","('1719', '278', '431', '739', '757')",10,6,20,1,4,12.0
"('1023', '121', '1740', '1742', '2046')","('1110', '1711', '1721', '1899', '702')",3,0,15,1,3,12.0
"('120', '176', '278', '739', '757')","('1074', '1544', '1891', '2035', '754')",3,0,15,1,3,12.0
"('1495', '1498', '198', '251', '70')","('111', '1497', '1725', '1895', '324')",4,1,15,1,3,12.0
"('1538', '1723', '1892', '221', '902')","('1888', '393', '436', '63', '782')",5,2,15,1,3,12.0
"('201', '361', '467', '915', '960')","('1719', '278', '431', '757', '905')",3,0,15,1,3,12.0
"('103', '111', '1497', '1725', '1887')","('1711', '1721', '45', '702', '89')",2,0,10,1,2,12.0
"('1065', '275', '703', '779', '913')","('133', '1884', '1906', '2048', '934')",2,0,10,1,2,12.0
"('109', '166', '1904', '270', '406')","('147', '397', '440', '696', '979')",2,0,10,1,2,12.0
"('109', '296', '323', '375', '977')","('1005', '1749', '1883', '1903', '2044')",4,2,10,1,2,12.0
"('1110', '123', '145', '1711', '1721')","('1730', '1838', '1885', '1894', '2039')",2,0,10,1,2,12.0
"('133', '136', '1924', '2048', '695')","('137', '1737', '243', '248', '947')",4,2,10,1,2,12.0
"('133', '1884', '1944', '469', '901')","('1732', '1751', '1888', '393', '63')",4,2,10,1,2,12.0
"('1477', '1853', '193', '258', '957')","('1138', '1714', '1723', '1889', '221')",2,0,10,1,2,12.0
"('1498', '1507', '198', '251', '764')","('109', '166', '216', '270', '296')",2,0,10,2,2,12.0
"('1501', '208', '283', '299', '679')","('1499', '1718', '179', '677', '77')",2,0,10,1,2,12.0
"('1536', '2030', '2066', '271', '29')","('1739', '1740', '1741', '2046', '2106')",2,0,10,2,2,12.0
"('1538', '1723', '1892', '2036', '902')","('1732', '1751', '1888', '43', '63')",2,0,10,1,2,12.0
"('1559', '1718', '179', '2040', '753')","('146', '182', '2043', '376', '688')",4,2,10,1,2,12.0
"('1565', '1600', '2050', '209', '213')","('1884', '1924', '1944', '2048', '695')",2,0,10,1,2,12.0
"('1714', '1889', '1892', '221', '423')","('146', '1630', '2043', '376', '966')",2,0,10,1,2,12.0
"('243', '248', '389', '689', '727')","('1732', '1751', '1888', '436', '782')",2,0,10,1,2,12.0
"('1000', '1005', '1508', '165', '1749')","('1500', '1882', '1897', '1913', '2037')",1,0,5,1,1,12.0
"('1023', '121', '2046', '2106', '699')","('2059', '458', '762', '919', '93')",1,0,5,1,1,12.0
"('109', '270', '375', '406', '977')","('15', '1709', '1730', '1838', '1885')",1,0,5,1,1,12.0
"('1112', '2043', '344', '693', '711')","('1425', '1536', '1915', '2030', '383')",2,1,5,1,1,12.0
"('1134', '1800', '236', '28', '949')","('1110', '1711', '1721', '1899', '45')",1,0,5,1,1,12.0
"('120', '278', '431', '739', '757')","('1721', '1899', '45', '686', '702')",2,1,5,1,1,12.0
"('123', '1505', '1721', '426', '45')","('1434', '1500', '1882', '1897', '697')",1,0,5,1,1,12.0
"('1503', '1607', '1720', '1727', '42')","('128', '1521', '1900', '252', '304')",1,0,5,1,1,12.0
"('1503', '1720', '1727', '2034', '448')","('1739', '1740', '1742', '2106', '442')",2,1,5,1,1,12.0
"('1503', '1727', '353', '42', '448')","('120', '1719', '757', '905', '937')",1,0,5,1,1,12.0
"('1506', '1733', '1886', '397', '64')","('1500', '1724', '1882', '1897', '1913')",1,0,5,1,1,12.0
"('1538', '1714', '1723', '1889', '1892')","('1732', '1751', '1888', '43', '63')",1,0,5,1,1,12.0
"('1559', '1718', '179', '753', '952')","('1065', '2068', '369', '779', '948')",1,0,5,2,1,12.0
"('1723', '2036', '221', '441', '902')","('124', '1517', '185', '57', '978')",1,0,5,1,1,12.0
"('1890', '2091', '361', '53', '915')","('1477', '1853', '258', '896', '920')",3,2,5,1,1,12.0
"('1890', '2091', '53', '915', '960')","('1114', '1507', '198', '422', '955')",1,0,5,1,1,12.0
"('133', '136', '2048', '469', '695')","('1477', '190', '193', '258', '896')",11,3,41,3,8,11.71
"('1713', '2050', '209', '213', '349')","('1434', '1500', '1736', '1882', '1897')",-66,-79,67,3,13,11.64
"('121', '1739', '1741', '2046', '452')","('120', '431', '739', '757', '937')",6,0,31,1,6,11.61
"('1536', '1915', '2030', '2066', '271')","('121', '1739', '2046', '2106', '699')",9,3,31,2,6,11.61
"('1533', '1544', '1683', '1728', '1891')","('2034', '353', '42', '448', '680')",10,5,26,1,5,11.54
"('1710', '1800', '3', '735', '949')","('1890', '2091', '2101', '361', '467')",6,1,26,1,5,11.54
"('1000', '1005', '1749', '435', '672')","('1032', '208', '281', '283', '299')",7,3,21,2,4,11.43
"('1533', '1683', '1728', '2035', '673')","('133', '136', '469', '695', '901')",6,2,21,1,4,11.43
"('2130', '216', '270', '375', '406')","('1051', '111', '1497', '210', '324')",4,0,21,1,4,11.43
"('1501', '2038', '208', '283', '299')","('1074', '1544', '1683', '1891', '2069')",-74,-85,58,3,11,11.38
"('137', '238', '243', '248', '689')","('1477', '190', '193', '258', '896')",19,7,64,3,12,11.25
"('1444', '1513', '1715', '2045', '57')","('2034', '353', '42', '448', '680')",8,2,32,5,6,11.25
"('1761', '363', '458', '714', '93')","('1032', '281', '283', '299', '951')",8,2,32,2,6,11.25
